recommendedVideoURL,top20,recommendedAuthor,recommendedTitle,thumbnail,step,amount,equivalent,related,unrelated
https://youtube.com/watch?v=IxlrHw3E3QM,FALSE,Asia Society,"The Impact of Coronavirus on China’s Economy, Politics, and the U.S.-China Relationship",https://i.ytimg.com/vi/IxlrHw3E3QM/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=ckIIx1OnoZ0,FALSE,BBC News Hindi,Corona Virus क्या गर्मी बढ़ने पर ख़त्म हो जाएगा? (BBC Hindi),https://i.ytimg.com/vi/ckIIx1OnoZ0/mqdefault.jpg,English,11,x,,
https://youtube.com/watch?v=fex90v_wuOU,FALSE,Dr Nagarekar,98#Corona virus चा खोकला आणि साधा खोकला कसा ओळखायचा|How to identify corono infection|By Dr Nagarekar,https://i.ytimg.com/vi/fex90v_wuOU/mqdefault.jpg,English,9,x,,
https://youtube.com/watch?v=QLSvnF-7OFc,FALSE,Oneindia Kannada | ಒನ್ಇಂಡಿಯಾ ಕನ್ನಡ,How to stop coronavirus..? Here is the complete details..! | Coronavirus | Oneindia Kannada,https://i.ytimg.com/vi/QLSvnF-7OFc/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=To5ROR0xlso,FALSE,Global News,"Global National: March 21, 2020 | Canada-U.S. border closes, Ottawa moves to bring Canadians home",https://i.ytimg.com/vi/To5ROR0xlso/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=XaRPzOd4Mhs,FALSE,BBC News Hindi,"Corona Virus: अगर आपको Fever है तो क्या वो कोरोना है, ये कैसे पता चलेगा? (BBC Hindi)",https://i.ytimg.com/vi/XaRPzOd4Mhs/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=QQ6pOX19Ots,FALSE,Kevin O’Leary,What Do You Need to Do to Survive Coronavirus? | Ask Mr. Wonderful #22 Kevin O’Leary,https://i.ytimg.com/vi/QQ6pOX19Ots/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=o4z5Q3pqzNI,FALSE,Vasco Rossi,Vasco Rossi - AccidentiComeSeiBella360,https://i.ytimg.com/vi/o4z5Q3pqzNI/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=IkvMQi82fSg,FALSE,DW News,"US deemed next Coronavirus epicenter, agrees on $2 trillion dollar stimulus package | Corona Update",https://i.ytimg.com/vi/IkvMQi82fSg/mqdefault.jpg,English,24,x,,
https://youtube.com/watch?v=XWDS_HoepiA,FALSE,France Bleu,"Des premiers symptômes à la quarantaine, récit d’un enseignant breton porteur du Covid-19",https://i.ytimg.com/vi/XWDS_HoepiA/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=XDniN3k5aQ8,FALSE,BBC News,Yazidi survivor: ’I was raped every day for six months’ - BBC News,https://i.ytimg.com/vi/XDniN3k5aQ8/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=_96XnfzzyFM,FALSE,willwoosh,Come fare i Sofficini in casa? | Cucina Buttata,https://i.ytimg.com/vi/_96XnfzzyFM/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=xqpmNIQgqDQ,FALSE,Fstoppers,3.23.20 Coronavirus Journal 6: How To Prepare For Your Future,https://i.ytimg.com/vi/xqpmNIQgqDQ/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=yVDnn88GgAk,FALSE,Marco Montemagno,Coronavirus e Economia con Alberto Forchielli,https://i.ytimg.com/vi/yVDnn88GgAk/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=yVQIbmXYeho,FALSE,92 News HD,Hard Talk Pakistan With Dr Moeed Pirzada | 25 March 2020 | Siraj Kassam Teli | 92NewsHD,https://i.ytimg.com/vi/yVQIbmXYeho/mqdefault.jpg,English,2,,,x
https://youtube.com/watch?v=Y4Ho96UKfYA,FALSE,Peak Prosperity,New Research Suggests The Coronavirus May Be Far Worse Than We Thought,https://i.ytimg.com/vi/Y4Ho96UKfYA/mqdefault.jpg,English,4,x,,
https://youtube.com/watch?v=6SxGgB9P7Uc,FALSE,Erik Conover,Leaving New York City: Coronavirus Update,https://i.ytimg.com/vi/6SxGgB9P7Uc/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=J-gvKPkOu3A,FALSE,eNCA,What happens when you’re told to work? | Lockdown,https://i.ytimg.com/vi/J-gvKPkOu3A/mqdefault.jpg,English,4,,x,
https://youtube.com/watch?v=vl_VVeMkuso,FALSE,NTV Kenya,"Exposed Cops: Hygiene not strictly observed at police stations, officers exposed",https://i.ytimg.com/vi/vl_VVeMkuso/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=Vajk5Gb_ePc,FALSE,Stefanoreali,Le Ali della Vita (parte 3),https://i.ytimg.com/vi/Vajk5Gb_ePc/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=LKi3nY4pdbQ,FALSE,Modi News,26 March 2020 आज की खबरें |देश के मुख्य समाचार |आज की ताजा खबरें|2020|mausam vibhag aaj weather,https://i.ytimg.com/vi/LKi3nY4pdbQ/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=8P0Ai7ILqyM,FALSE,Vasco Rossi,Accidenti Come Sei Bella,https://i.ytimg.com/vi/8P0Ai7ILqyM/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=Ir-Sj_bRn4M,FALSE,peoplelivekarnataka,|| TREE THEFT ARREST ||,https://i.ytimg.com/vi/Ir-Sj_bRn4M/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=qL4CWax3pRw,FALSE,Fabio Concato - Topic,Domenica Bestiale,https://i.ytimg.com/vi/qL4CWax3pRw/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=JFXQM93Fnk0,FALSE,Yahoo Finance,LIVE: Stock market volatility continues after U.S. jobless claims shatter previous record,https://i.ytimg.com/vi/JFXQM93Fnk0/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=3VTri_B9orY,FALSE,Global News,Coronavirus outbreak: NYSE looks for third straight day of gains after stimulus plan passes | LIVE,https://i.ytimg.com/vi/3VTri_B9orY/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=0ftgPYWAxu0,FALSE,Ruptly,Live outside Madrid ice rink turned into mortuary as Spain’s COVID-19 death toll overtakes China’s,https://i.ytimg.com/vi/0ftgPYWAxu0/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=rVH3vmpoOVA,FALSE,Channels Television,Channels Television Live,https://i.ytimg.com/vi/rVH3vmpoOVA/mqdefault.jpg,English,8,,,x
https://youtube.com/watch?v=CfcVPKMH30M,FALSE,Speak English With Mr Duncan,🌞 Sunny Thursday / looking on the bright side / 26th March 2020 / Mr Duncan in England,https://i.ytimg.com/vi/CfcVPKMH30M/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=1zVKbV5fpg4,FALSE,CNBC Awaaz,CNBC Awaaz Live | Aaj Ka Taja Khabar | Business News Live | Stock Market | Share Market Today,https://i.ytimg.com/vi/1zVKbV5fpg4/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=iL53Y28Rp84,FALSE,asianetnews,Asianet News Live TV  | Malayalam News Live | ഏഷ്യാനെറ്റ് ന്യൂസ് ലൈവ് | Lockdown across India,https://i.ytimg.com/vi/iL53Y28Rp84/mqdefault.jpg,English,10,x,,
https://youtube.com/watch?v=6otMgPxx1Bc,FALSE,Grax,🔴 ARRIVANO le SUPER TRUPPE su CLASH OF CLANS,https://i.ytimg.com/vi/6otMgPxx1Bc/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=1AElONvi9WQ,TRUE,Kurzgesagt – In a Nutshell,Perché le balenottere azzurre non contraggono il cancro: il paradosso di Peto,https://i.ytimg.com/vi/1AElONvi9WQ/mqdefault.jpg,English,12,,,x
https://youtube.com/watch?v=9AEMKudv5p0,TRUE,Vox,What Bill Gates is afraid of,https://i.ytimg.com/vi/9AEMKudv5p0/mqdefault.jpg,English,17,,x,
https://youtube.com/watch?v=6BsXLnLn9ok,TRUE,Vox,The myth of the 〃supermale〃 and the extra Y chromosome,https://i.ytimg.com/vi/6BsXLnLn9ok/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=BvArUcf-1V4,TRUE,The Infographics Show,What It’s Actually Like To Have The Coronavirus (COVID-19),https://i.ytimg.com/vi/BvArUcf-1V4/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=gMqZR3pqMjg,TRUE,Vox,Il sorprendente pattern dietro i nomi dei colori nel mondo,https://i.ytimg.com/vi/gMqZR3pqMjg/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=fi2xlIajRUk,TRUE,VICE News,Scientists Are Tracking Coronavirus — From Bats to New Yorkers,https://i.ytimg.com/vi/fi2xlIajRUk/mqdefault.jpg,English,7,x,,
https://youtube.com/watch?v=u63dcOalxg4,FALSE,TRT World,How does the coronavirus spread?,https://i.ytimg.com/vi/u63dcOalxg4/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=Swwc0fdhcK0,FALSE,The Telegraph,Are we getting closer to finding a coronavirus cure?,https://i.ytimg.com/vi/Swwc0fdhcK0/mqdefault.jpg,English,7,x,,
https://youtube.com/watch?v=oWqCUpKTUa8,FALSE,CGTN,On the Scene | Disinfection at Wuhan’s old town complex amid the coronavirus epidemic,https://i.ytimg.com/vi/oWqCUpKTUa8/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=Ded_AxFfJoQ,FALSE,World Health Organization (WHO),Can masks protect against the new coronavirus infection?,https://i.ytimg.com/vi/Ded_AxFfJoQ/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=ls8P68lqwWQ,FALSE,It’s Okay To Be Smart,Why Soap Is Still Our Best Weapon Against  Coronavirus,https://i.ytimg.com/vi/ls8P68lqwWQ/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=_KfilpOdRYc,FALSE,euronews (in English),Italy suffocated by coronavirus: the story of patients and doctors in the grip of Covid-19,https://i.ytimg.com/vi/_KfilpOdRYc/mqdefault.jpg,English,29,x,,
https://youtube.com/watch?v=q5dNe2NRbqc,FALSE,ITV News,Police enforce UK Government’s coronavirus lockdown rules | ITV News,https://i.ytimg.com/vi/q5dNe2NRbqc/mqdefault.jpg,English,15,x,,
https://youtube.com/watch?v=PYpVLBAxhIU,FALSE,Sky News,Coronavirus: UK deaths rise faster than Italy and China at same stage of outbreak,https://i.ytimg.com/vi/PYpVLBAxhIU/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=p5b8ptdQwLk,FALSE,Sky News,Coronavirus: Who is ending up in intensive care?,https://i.ytimg.com/vi/p5b8ptdQwLk/mqdefault.jpg,English,18,x,,
https://youtube.com/watch?v=FLG-6oXMWfA,FALSE,NBC News,Arizona Man Dies After Taking Toxic Ingredient In Attempt To Prevent Coronavirus | NBC Nightly News,https://i.ytimg.com/vi/FLG-6oXMWfA/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=1jKAumYYg4Y,FALSE,KENS 5: Your San Antonio News Source,South Texas doctor paints picture of being on the frontlines against the coronavirus,https://i.ytimg.com/vi/1jKAumYYg4Y/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=FTZWnNHWVA0,FALSE,Sky News,Prince of Wales has COVID-19,https://i.ytimg.com/vi/FTZWnNHWVA0/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=dy6aXCd9N34,FALSE,The Sun,Police seen enforcing UK coronavirus lockdown,https://i.ytimg.com/vi/dy6aXCd9N34/mqdefault.jpg,English,13,x,,
https://youtube.com/watch?v=F_JfmcHIziA,FALSE,TODAY,US Surgeon General Jerome Adams On Coronavirus: ‘This Week It’s Going To Get Bad’ | TODAY,https://i.ytimg.com/vi/F_JfmcHIziA/mqdefault.jpg,English,18,x,,
https://youtube.com/watch?v=odEUG548t1o,FALSE,MSNBC,Rucker: Trump Worried About Coronavirus Harming Economy Before 2020 Election | The 11th Hour | MSNBC,https://i.ytimg.com/vi/odEUG548t1o/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=KbIy7zL74G0,FALSE,MSNBC,Sen. Schumer Breaks Down Massive Coronavirus Aid Package | Morning Joe | MSNBC,https://i.ytimg.com/vi/KbIy7zL74G0/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=WxC38fQZgJc,FALSE,Matteo Salvini,MATTEO SALVINI IN DIRETTA DAL SENATO (26.03.2020),https://i.ytimg.com/vi/WxC38fQZgJc/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=CnVbT0ht148,FALSE,Daffodil International University,চিনে রাখুন করোনা ভাইরাসকে! জানুন আপনি আক্রান্ত কি না! Health Seminar at DIU,https://i.ytimg.com/vi/CnVbT0ht148/mqdefault.jpg,English,4,,x,
https://youtube.com/watch?v=HJlLVpJu7ZQ,FALSE,Dr. John Campbell,Wednesday 25th March,https://i.ytimg.com/vi/HJlLVpJu7ZQ/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=YM7f0CHmdmI,FALSE,ABP NEWS,COVID-19: China Says Japan-developed Drug ’Avigan’ Works Against Coronavirus | ABP News,https://i.ytimg.com/vi/YM7f0CHmdmI/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=-iGbwcX-MVM,FALSE,Fox News,Hannity: Dems’ shameful delay of coronavirus relief is a national disgrace,https://i.ytimg.com/vi/-iGbwcX-MVM/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=4lpvrBAUx6o,TRUE,Kenya CitizenTV,American woman who survived COVID-19 shares her story | NEWSNIGHT |,https://i.ytimg.com/vi/4lpvrBAUx6o/mqdefault.jpg,English,18,x,,
https://youtube.com/watch?v=TaliInOFKIA,TRUE,BBC News,Baby accidentally given to wrong couple reunited with real parents - BBC News,https://i.ytimg.com/vi/TaliInOFKIA/mqdefault.jpg,English,3,,,x
https://youtube.com/watch?v=Ao0dqJvH4a0,TRUE,MinuteEarth,Why Do Bats Carry So Many Diseases? (like Coronavirus),https://i.ytimg.com/vi/Ao0dqJvH4a0/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=YLykxJqTBpU,TRUE,Tulane University,Virologist explains origins of COVID-19,https://i.ytimg.com/vi/YLykxJqTBpU/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=Xj1nUFFVK1E,TRUE,Neural Academy,HOW DOES COVID-19 AFFECT THE BODY?,https://i.ytimg.com/vi/Xj1nUFFVK1E/mqdefault.jpg,English,10,x,,
https://youtube.com/watch?v=IokYB_Gm7SU,TRUE,Greenred Productions - Relaxing Music,Solfeggio Frequency Music - 528 Hz | Healing Music | DNA Repair,https://i.ytimg.com/vi/IokYB_Gm7SU/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=yFYb5Pk3LUM,TRUE,Body Mind Zone,"Lockdown Relaxing Music 24/7, Healing, Reiki Music, Stress Relief, Meditation, Spa, Zen, Sleep Music",https://i.ytimg.com/vi/yFYb5Pk3LUM/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=OWDCBajO0i8,TRUE,Greenred Productions - Relaxing Music,Healing Sleep Music | Binaural Beats | Sleeping Music,https://i.ytimg.com/vi/OWDCBajO0i8/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=MfYC8JN3TAY,TRUE,NRG8 - Musicoterapia,Attiva la Tua Mente Superiore e Sblocca il Tuo Vero Potenziale | Elimina le Paure  dell’inconscio,https://i.ytimg.com/vi/MfYC8JN3TAY/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=7SzC6TH0wgs,TRUE,Greenred Productions - Relaxing Music,"Happiness Frequency - Serotonin, Dopamine and Endorphin Release Music, Binaural Beats Meditation",https://i.ytimg.com/vi/7SzC6TH0wgs/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=WL-oRorglCs,TRUE,Musicoterapia,Música para Dormir Toda la Noche Profundamente | Descansa | Música Relajante para Dormir y Descansar,https://i.ytimg.com/vi/WL-oRorglCs/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=sgj6qOcbUOk,TRUE,NRG8 - Musicoterapia,Musica per calmare la mente e smettere di pensare | Musica rilassante | Meditazione,https://i.ytimg.com/vi/sgj6qOcbUOk/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=YhEFWFs6BJs,TRUE,ScienceEtonnante,"Alcool, hormones & décisions — Crétin de Cerveau #6",https://i.ytimg.com/vi/YhEFWFs6BJs/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=7QLrw-66Ir4,TRUE,Musée de l’Homme,Survivre sur la planète aux temps du dernier maximum glaciaire il y a 20 000 ans,https://i.ytimg.com/vi/7QLrw-66Ir4/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=fbKCnLt1o-I,TRUE,Nota Bene,La grande peste noire du Moyen Âge,https://i.ytimg.com/vi/fbKCnLt1o-I/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=i3MToS-4y0Q,TRUE,ARTE,Quand le Covid-19 bouleverse notre quotidien | ARTE Regards,https://i.ytimg.com/vi/i3MToS-4y0Q/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=-tqQzQSKiEg,TRUE,Hopitaux Universitaires de Genève,Nouveau coronavirus: réalité et incertitudes,https://i.ytimg.com/vi/-tqQzQSKiEg/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=8WkG14kH4X0,FALSE,LiveScience,What are the symptoms of the new coronavirus?,https://i.ytimg.com/vi/8WkG14kH4X0/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=jAGiyTq5A4w,FALSE,ITV News,Pharmacy criticised for selling ’60p paracetamol’ for £6 during UK coronavirus outbreak | ITV News,https://i.ytimg.com/vi/jAGiyTq5A4w/mqdefault.jpg,English,7,x,,
https://youtube.com/watch?v=Haaq59UpINI,FALSE,ITV News,In full: Boris Johnson orders three-week lockdown of UK to tackle coronavirus spread | ITV News,https://i.ytimg.com/vi/Haaq59UpINI/mqdefault.jpg,English,13,x,,
https://youtube.com/watch?v=zFrghcp5pbY,FALSE,UofL Internal Medicine Lecture Series,COVID-19 (SARS-CoV-2) Epidemic with Dr. Forest Arnold,https://i.ytimg.com/vi/zFrghcp5pbY/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=yt6oDueqbpE,FALSE,DW News,Coronavirus update: Italy death toll surges with peak nowhere in sight | DW News,https://i.ytimg.com/vi/yt6oDueqbpE/mqdefault.jpg,English,6,x,,
https://youtube.com/watch?v=gJirDZcpPBY,FALSE,ARTE Découverte,Bonnes nouvelles de la planète | ARTE,https://i.ytimg.com/vi/gJirDZcpPBY/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=CKzs3EcExmo,FALSE,Diseases Simplified,HOW TO PROTECT YOURSELF FROM CORONAVIRUS,https://i.ytimg.com/vi/CKzs3EcExmo/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=B1DCzlWB1lM,FALSE,Le Vortex,"Le blob, un génie sans cerveau  (Documentaire complet)  | Le Vortex & ARTE",https://i.ytimg.com/vi/B1DCzlWB1lM/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=ZAFXDl-Lszc,FALSE,Heu?reka,Le plan pour sauver l’économie du coco - Heu?reka,https://i.ytimg.com/vi/ZAFXDl-Lszc/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=fPbYaTKKtmA,FALSE,"Dr.G.Bhanu Prakash - Usmle , FMGE and Neet PG",Corona Virus Disease / COVID-19: Sahi aur Galath coronavirus disease ke baare me ( HINDI ),https://i.ytimg.com/vi/fPbYaTKKtmA/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=4gXExSJcl2o,FALSE,Le Média,COVID-19 : SE RÉVEILLER DANS UN AUTRE MONDE,https://i.ytimg.com/vi/4gXExSJcl2o/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=uA6SG92RLUw,FALSE,Mediapart,"Usul. Face au coronavirus, quel est le meilleur régime politique ?",https://i.ytimg.com/vi/uA6SG92RLUw/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=0ytyMKa8aps,FALSE,CrashCourse,Explore The Solar System: 360 Degree Interactive Tour!,https://i.ytimg.com/vi/0ytyMKa8aps/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=lj3NhPgOoX4,FALSE,Vincent Racaniello,Virology Lectures 2020 #1: What is a Virus?,https://i.ytimg.com/vi/lj3NhPgOoX4/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=06W0wfAlHCE,FALSE,BBC News Punjabi,"Coronavirus: ਬੁਖ਼ਾਰ, ਖੰਘ ਕੋਰੋਨਾਵਾਇਰਸ ਹੋ ਸਕਦਾ ਹੈ? ਕਿਵੇਂ ਪਤਾ ਲੱਗੇ | BBC NEWS PUNJABI",https://i.ytimg.com/vi/06W0wfAlHCE/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=UX7YQ6m2r_o,FALSE,Fouloscopie,"À quoi ressemble notre réseau social ?  Feat. E-penser, Manon Bril & bien d’autres | EPISODE #9",https://i.ytimg.com/vi/UX7YQ6m2r_o/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=l3h9Z4u4icM,FALSE,NBC News,New York Governor Cuomo Holds Coronavirus Briefing | NBC News (Live Stream Recording),https://i.ytimg.com/vi/l3h9Z4u4icM/mqdefault.jpg,English,3,x,,
https://youtube.com/watch?v=hPz5KxgI_K4,FALSE,MedCram - Medical Lectures Explained CLEARLY,"Coronavirus Pandemic Update 41: Shelter In Place, FDA Investigates Hydroxychloroquine for COVID-19",https://i.ytimg.com/vi/hPz5KxgI_K4/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=z-boL89uKLo,FALSE,Thinkerview,"[ VF ] Collapsologie, anxiété et dépression ? Glenn Albrecht [EN DIRECT]",https://i.ytimg.com/vi/z-boL89uKLo/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=ajmzWHJ8hJY,FALSE,ABP NEWS,Know How To Differentiate Between Corona And Common Cold | ABP News,https://i.ytimg.com/vi/ajmzWHJ8hJY/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=L8zLeb2t4v8,FALSE,CBC News,"Some Canadians will be trapped abroad, Trudeau concedes",https://i.ytimg.com/vi/L8zLeb2t4v8/mqdefault.jpg,English,3,,x,
https://youtube.com/watch?v=EeEeCG_cRkI,FALSE,SceneScreen,Ebola OutBreak Crisis in New Amsterdam | New Amsterdam | SceneScreen,https://i.ytimg.com/vi/EeEeCG_cRkI/mqdefault.jpg,English,6,,x,
https://youtube.com/watch?v=EXY76TKNy2Y,FALSE,JAMA Network,"Coronavirus Update with Anthony Fauci, MD – March 18, 2020",https://i.ytimg.com/vi/EXY76TKNy2Y/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=hAUA90y53Qg,FALSE,Bazar du Grenier,SPY PARTY - Tricher ne suffit pas,https://i.ytimg.com/vi/hAUA90y53Qg/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=X9qDKcUaPUo,FALSE,WIRED,Dr. Martin Blaser Answers Coronavirus Questions From Twitter | Tech Support | WIRED,https://i.ytimg.com/vi/X9qDKcUaPUo/mqdefault.jpg,English,5,x,,
https://youtube.com/watch?v=mldqNsaWWJc,FALSE,CNBC Television,Watch CNBC’s full interview with Coca-Cola CEO James Quincey,https://i.ytimg.com/vi/mldqNsaWWJc/mqdefault.jpg,English,3,,,x
https://youtube.com/watch?v=7k20VFZeLKY,FALSE,Alabama Department of Archives & History,1918 influenza pandemic survivor interview: Mrs. Edna Register Boone,https://i.ytimg.com/vi/7k20VFZeLKY/mqdefault.jpg,English,5,,x,
https://youtube.com/watch?v=HuCWezjtvHQ,FALSE,Mickaël Launay,La commutativité ou l’art de retourner la situation,https://i.ytimg.com/vi/HuCWezjtvHQ/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=b5r0uYw86eg,FALSE,France Inter,VIDÉO - Regardez France Inter en direct,https://i.ytimg.com/vi/b5r0uYw86eg/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=ube56vaNREc,FALSE,Fox News,Tucker: Senator Burr sold shares after virus briefing,https://i.ytimg.com/vi/ube56vaNREc/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=3rpbS4M9NLk,FALSE,Mel Robbins,"Day 8: If money is causing you anxiety, tune in now",https://i.ytimg.com/vi/3rpbS4M9NLk/mqdefault.jpg,English,5,,,x
https://youtube.com/watch?v=ecXxz3OXgXQ,FALSE,Manorama News,പ്ലേഗ് മുതല്‍ കോവിഡ് വരെ; മനുഷ്യനെ വിറപ്പിച്ച മഹാമാരികള്‍: വിഡിയോ Epidemic diseases  | world,https://i.ytimg.com/vi/ecXxz3OXgXQ/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=PQikLdGtn-0,FALSE,CBC News,Nova Scotia government says anyone entering the province must self-isolate | Power & Politics,https://i.ytimg.com/vi/PQikLdGtn-0/mqdefault.jpg,English,8,x,,
https://youtube.com/watch?v=qBMTtI8Z6CE,FALSE,Philip DeFranco,"Why People Are FREAKING OUT About New LEAKS, Taylor Swift, Trump’s Easter Coronavirus Plans, & More",https://i.ytimg.com/vi/qBMTtI8Z6CE/mqdefault.jpg,English,10,x,,
https://youtube.com/watch?v=xBZr68qqTHo,FALSE,5 News,Coronavirus: self-employed on the brink as Government promises financial help | 5 News,https://i.ytimg.com/vi/xBZr68qqTHo/mqdefault.jpg,English,2,x,,
https://youtube.com/watch?v=7xRVhOnpH0Y,FALSE,Nabolita,Challenge 24h de lecture #3,https://i.ytimg.com/vi/7xRVhOnpH0Y/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=11Rxh0AJtmo,FALSE,3rd Eye Unfold,Conor McGregor Lifestyle | Family | Wife | Kids| Cars | Private Jet | Net Worth,https://i.ytimg.com/vi/11Rxh0AJtmo/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=1Jwo5qc78QU,FALSE,Tom Scott,YouTube’s Copyright System Isn’t Broken. The World’s Is.,https://i.ytimg.com/vi/1Jwo5qc78QU/mqdefault.jpg,English,4,,,x
https://youtube.com/watch?v=BVEcdU_qoFw,FALSE,Adam Ondra,Adam Ondra #58: No Fear - Belaying,https://i.ytimg.com/vi/BVEcdU_qoFw/mqdefault.jpg,English,1,,,x
https://youtube.com/watch?v=9s6rskpUa6s,FALSE,Public TV | ಪಬ್ಲಿಕ್ ಟಿವಿ,HR Ranganath Urges People To Stay At Home & Stay Safe | Public TV,https://i.ytimg.com/vi/9s6rskpUa6s/mqdefault.jpg,English,5,,x,
https://youtube.com/watch?v=4xyijg0kUp0,FALSE,Modi News,26 March 2020 आज की खबरें |देश के मुख्य समाचार |आज की ताजा खबरें|2020|mausam vibhag aaj weather,https://i.ytimg.com/vi/4xyijg0kUp0/mqdefault.jpg,English,1,,x,
https://youtube.com/watch?v=ODfcyHgTJoE,FALSE,Khmer Mjas Srok,អ្នកវិភាគដូរបាយ _ Khan Sovan reacts to Kim Sok’s interview with the Cambodia Daily News,https://i.ytimg.com/vi/ODfcyHgTJoE/mqdefault.jpg,English,6,,x,
https://youtube.com/watch?v=TR__ZPvcigM,FALSE,ElectroPosé,COVID-19 Quarantine Music Radio ● 24/7 Radio Live Stream ⎮ Chill - Work - Relax,https://i.ytimg.com/vi/TR__ZPvcigM/mqdefault.jpg,English,1,x,,
https://youtube.com/watch?v=8HslUzw35mc,TRUE,Kurzgesagt – In a Nutshell,Homeopathy Explained – Gentle Healing or Reckless Fraud?,https://i.ytimg.com/vi/8HslUzw35mc/mqdefault.jpg,English,2,,x,
https://youtube.com/watch?v=1Pb01T3Ew4Y,TRUE,PolyMatter,The Politics of Coronavirus,https://i.ytimg.com/vi/1Pb01T3Ew4Y/mqdefault.jpg,English,1,x,,
