login,uxLang,recommendedVideoId,recommendedAuthor,recommendedForYou,pseudonym,isAPItoo,step
false,pt,0EgmBXnKqUE,برنامج هي وبس,false,raspberry-apple-date,true,Arabic
false,pt,oz0URNfKjDY,AlHadath الحدث,false,raspberry-apple-date,false,Arabic
false,pt,55WvuKrtgwY,Balanço Geral,true,raspberry-apple-date,true,Arabic
false,pt,_fUcKC6FGaE,TVASSEMBLEIA MARANHAO,true,raspberry-apple-date,false,Arabic
false,pt,rie719Cujl4,AlHadath الحدث,false,raspberry-apple-date,true,Arabic
false,pt,QFEfNrH72ko,كيف؟,false,raspberry-apple-date,false,Arabic
false,pt,her4nBU9uPg,صدى البلد,false,raspberry-apple-date,false,Arabic
false,pt,spspuCYrHn8,AlArabiya العربية,false,raspberry-apple-date,true,Arabic
false,pt,pOHgLWN8x5A,HistóriAS - Arthur Lorenzo,true,raspberry-apple-date,false,Arabic
false,en,0u3xH5MN12k,BBC News 中文,false,caramel-spaghetti-asparagus,true,Chinese
false,en,EhDzvTvVyko,台灣啟示錄,false,caramel-spaghetti-asparagus,true,Chinese
false,en,9lKe9irDIDw,啾啾鞋,true,caramel-spaghetti-asparagus,false,Chinese
false,en,yNCEqTqRR_w,VS MEDIA Taiwan,false,caramel-spaghetti-asparagus,true,Chinese
false,en,q-tR_7_HNHg,北京卫视电视综艺频道,false,caramel-spaghetti-asparagus,true,Chinese
false,en,ddlRvqhGdPk,Los Angeles Times,true,caramel-spaghetti-asparagus,false,Chinese
false,en,ix5uwV_P4CQ,BBC News 中文,false,caramel-spaghetti-asparagus,true,Chinese
false,en,tDpitRBUrB8,中国东方卫视官方频道China DragonTV Official,false,caramel-spaghetti-asparagus,true,Chinese
false,en,HmV6Wv3W02o,BBC News 中文,false,caramel-spaghetti-asparagus,true,Chinese
false,en,YAa041ZDjOg,3D4Medical,false,caramel-spaghetti-asparagus,true,Chinese
false,en,OeeGU5EJUF8,親子天下,false,caramel-spaghetti-asparagus,true,Chinese
false,en,0FLEEWqC87k,TVBS NEWS,false,caramel-spaghetti-asparagus,false,Chinese
false,en,B1KgBx8s5Lk,三立LIVE新聞,false,caramel-spaghetti-asparagus,true,Chinese
false,en,iX0ilDtZu6w,World Health Organization (WHO),false,caramel-spaghetti-asparagus,true,Chinese
false,en,39kuCQYUNBc,Astro 本地圈,false,caramel-spaghetti-asparagus,true,Chinese
false,en,RHIjoHnrhNI,BBC News 中文,false,caramel-spaghetti-asparagus,true,Chinese
false,en,hgJ2Iyu6zQM,江峰时刻,false,caramel-spaghetti-asparagus,false,Chinese
false,en,NEmAB7UUGHY,關鍵時刻,false,caramel-spaghetti-asparagus,true,Chinese
false,en,QH680p8Aor0,BBC News 中文,false,caramel-spaghetti-asparagus,true,Chinese
false,en,k7k7iQKhYFg,cheap,false,caramel-spaghetti-asparagus,true,Chinese
false,en,TBuHqj-S9F4,BBC News Mundo,false,caramel-spaghetti-asparagus,true,Spanish
false,en,VFfdt2xHDxU,La Bolsa para principiantes,true,caramel-spaghetti-asparagus,false,Spanish
false,en,iyx4syxxCws,N1,true,caramel-spaghetti-asparagus,false,Spanish
false,en,TxNwYce6WoM,Al Rojo Vivo,false,caramel-spaghetti-asparagus,true,Spanish
false,en,NSes7TI_Pkk,RT en Español,false,caramel-spaghetti-asparagus,true,Spanish
false,en,q-tR_7_HNHg,北京卫视电视综艺频道,true,caramel-spaghetti-asparagus,true,Spanish
false,en,Re7XOFerw3U,DW Documental,false,caramel-spaghetti-asparagus,false,Spanish
false,en,s42NMxiY06M,T13,false,caramel-spaghetti-asparagus,true,Spanish
false,en,AhJpNEfIFYo,UBUinvestiga,true,caramel-spaghetti-asparagus,true,Spanish
false,en,Oma71FGKgmw,laSexta,true,caramel-spaghetti-asparagus,false,Spanish
false,en,-PUT0hZiZEw,El Traductor de Ingeniería,false,caramel-spaghetti-asparagus,true,Spanish
false,en,53GdSVBRfeE,Maxx Guetta,true,caramel-spaghetti-asparagus,false,Spanish
false,en,BOX0n_KV7ys,CGTN en Español,false,caramel-spaghetti-asparagus,false,Spanish
false,en,L77aeJw78g0,SOS Telemedicina - Universidad Central de Venezuela,false,caramel-spaghetti-asparagus,false,Spanish
false,en,Y36en98lbNw,BBC News Mundo,false,caramel-spaghetti-asparagus,true,Spanish
false,en,lomQnc7oHXk,TelediarioMx,false,caramel-spaghetti-asparagus,false,Spanish
false,en,UE4iPLwJlF4,El Escaner de los Famosos,true,caramel-spaghetti-asparagus,true,Spanish
false,en,8UDPGYUV4sE,"¡ Medicina, Salud y Vida !",false,caramel-spaghetti-asparagus,true,Spanish
false,en,CIbrpB6Gy2I,Doctor Bayter,true,caramel-spaghetti-asparagus,false,Spanish
false,en,m3hsaL4GZ4M,BBC News Mundo,false,caramel-spaghetti-asparagus,true,Spanish
false,en,OOJqHPfG7pA,Science Insider,true,caramel-spaghetti-asparagus,true,English
false,en,kC-H8fFzZes,NHS Forth Valley,true,caramel-spaghetti-asparagus,false,English
false,en,kIVmENS5F4E,BBC Learning English,false,caramel-spaghetti-asparagus,false,English
false,en,RzOozSsTetE,Modern Aging - Holistic Health and Wealth After 50,true,caramel-spaghetti-asparagus,false,English
false,en,G9oqvJ3iXGI,Channel 4 News,false,caramel-spaghetti-asparagus,false,English
false,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,caramel-spaghetti-asparagus,true,English
false,en,T7TGH2rO9-Y,TRT World,false,caramel-spaghetti-asparagus,true,English
false,en,O7iaPos8a90,Else-Vet,true,caramel-spaghetti-asparagus,false,English
false,en,tbAYN9zKIJQ,Good Morning Britain,false,caramel-spaghetti-asparagus,true,English
false,en,2JsWf-2nN1Y,Guardian News,false,caramel-spaghetti-asparagus,true,English
false,en,lX-G6zKMajk,60 Minutes Australia,false,caramel-spaghetti-asparagus,false,English
false,en,qNIMP5qeW3A,ABC News (Australia),true,caramel-spaghetti-asparagus,false,English
false,en,m9Dmf7wcOnE,The List,true,caramel-spaghetti-asparagus,false,English
false,en,3Uugj-zxA5E,Violin MD,true,caramel-spaghetti-asparagus,true,English
false,en,Xj1nUFFVK1E,Neural Academy,true,caramel-spaghetti-asparagus,false,English
false,en,okg7uq_HrhQ,MedCram - Medical Lectures Explained CLEARLY,true,caramel-spaghetti-asparagus,false,English
false,en,dkozG3IcXUU,Channel 4 News,false,caramel-spaghetti-asparagus,true,English
false,en,vdx4Jo0GCRU,Sky News,false,caramel-spaghetti-asparagus,false,English
false,en,2bI5pQGXl2o,The Telegraph,false,caramel-spaghetti-asparagus,false,English
false,en,Mo5muN_mpTc,STAR NEWS 365,false,caramel-spaghetti-asparagus,false,English
false,en,55WvuKrtgwY,Balanço Geral,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,G1LoovRQQS4,BBC News Brasil,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,tcrZd5uxajw,BBC News Brasil,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,ePiRtMx6ulQ,Plano Piloto,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,79OGOlJw-VQ,Christine Bueno,true,caramel-spaghetti-asparagus,true,Porutuguese
false,en,dpSc-ETSDyc,Mistérios do Mundo,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,YEvPmAu8u14,Pedro Superti,true,caramel-spaghetti-asparagus,true,Porutuguese
false,en,QsaL6IC_i24,Fala Brasil,false,caramel-spaghetti-asparagus,false,Porutuguese
false,en,zF2pXXJIAGM,Atila Iamarino,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,aDKne55wv38,Celso Cavallini,true,caramel-spaghetti-asparagus,false,Porutuguese
false,en,e8wC_KvbVXo,DGP Mundo,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,NeY_HqIasdo,60 Minutes Australia,true,caramel-spaghetti-asparagus,false,Porutuguese
false,en,PPgcSYf8qQU,euronews (em português),false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,5BA-zjmk62o,Hoje em Dia,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,IxJKQVUgWWA,tvbrasil,false,caramel-spaghetti-asparagus,false,Porutuguese
false,en,X9zHnh-Aje0,Pânico Jovem Pan,false,caramel-spaghetti-asparagus,false,Porutuguese
false,en,riYB5xFRHgg,Jornalismo TV Cultura,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,KmTGylRZN6Q,Justificando,true,caramel-spaghetti-asparagus,true,Porutuguese
false,en,hiwJ2S0OsHE,BBC News Brasil,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,G7rTqS4hwHE,Band Jornalismo,false,caramel-spaghetti-asparagus,true,Porutuguese
false,en,sZcLYOhxIyY,Altibbi,false,caramel-spaghetti-asparagus,true,Arabic
false,en,HxI2TxhhS9A,BBC News عربي,false,caramel-spaghetti-asparagus,true,Arabic
false,en,8Z4jg38s4TI,المبدعون العرب,false,caramel-spaghetti-asparagus,false,Arabic
false,en,zJmHAdsgdDM,CNNArabic,false,caramel-spaghetti-asparagus,false,Arabic
false,en,ZEQCLua29vQ,FoxHoop | فوكس هوب,false,caramel-spaghetti-asparagus,false,Arabic
false,en,d82P9dfm98k,مطبخ اسماء فايز Asmaa fayz,true,caramel-spaghetti-asparagus,false,Arabic
false,en,bHHHwf1qPn4,Changetv.press,true,caramel-spaghetti-asparagus,false,Arabic
false,en,h1A1vymjA90,معلومات هادفة,false,caramel-spaghetti-asparagus,false,Arabic
false,en,n3Y4UiLmD1k,Musicnation,false,caramel-spaghetti-asparagus,true,Arabic
false,en,drGD5s2RS3s,Mona Elshazly,false,caramel-spaghetti-asparagus,true,Arabic
false,en,JvEA9nJyF88,Mohtawa - محتوى,false,caramel-spaghetti-asparagus,true,Arabic
false,en,lpJ64JaZiW4,Al Jazeera Mubasher قناة الجزيرة مباشر,false,caramel-spaghetti-asparagus,false,Arabic
false,en,2G3Yh1Pyp18,فِكر تاني,false,caramel-spaghetti-asparagus,false,Arabic
false,en,her4nBU9uPg,صدى البلد,false,caramel-spaghetti-asparagus,false,Arabic
false,en,Hhu0D_49IfI,CGTN Arabic,false,caramel-spaghetti-asparagus,false,Arabic
false,en,0EgmBXnKqUE,برنامج هي وبس,false,caramel-spaghetti-asparagus,true,Arabic
false,en,IglyZ0RjcPU,Midan - ميدان,false,caramel-spaghetti-asparagus,false,Arabic
false,en,-78vd0Sf-BI,صدى البلد,false,caramel-spaghetti-asparagus,true,Arabic
false,en,7FiCZKeBtEo,Al Jazeera Mubasher قناة الجزيرة مباشر,false,caramel-spaghetti-asparagus,true,Arabic
false,en,mHsWEv6WzOE,سبوتنيك عربي Sputnik Arabic,false,caramel-spaghetti-asparagus,false,Arabic
false,en,0u3xH5MN12k,BBC News 中文,false,waffle-muffin-turnip,true,Chinese
false,en,9lKe9irDIDw,啾啾鞋,true,waffle-muffin-turnip,false,Chinese
false,en,k7k7iQKhYFg,cheap,false,waffle-muffin-turnip,true,Chinese
false,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,waffle-muffin-turnip,true,Chinese
false,en,Oc2uuziqPM8,BBC News 中文,true,waffle-muffin-turnip,false,Chinese
false,en,EhDzvTvVyko,台灣啟示錄,false,waffle-muffin-turnip,true,Chinese
false,en,xJAWLoqFpl4,大聪看电影,true,waffle-muffin-turnip,false,Chinese
false,en,uvUAwie6qXk,Global Cloud Media·环球云视,true,waffle-muffin-turnip,false,Chinese
false,en,f7JRl_ocBKA,8world News 8视界新闻,false,waffle-muffin-turnip,false,Chinese
false,en,NifHmW-1sf4,BBC News 中文,false,waffle-muffin-turnip,false,Chinese
false,en,ZDFe-loITh0,BBC News 中文,false,waffle-muffin-turnip,true,Chinese
false,en,q-tR_7_HNHg,北京卫视电视综艺频道,false,waffle-muffin-turnip,true,Chinese
false,en,QH680p8Aor0,BBC News 中文,false,waffle-muffin-turnip,true,Chinese
false,en,G-zwsDGW5NU,BBC News 中文,true,waffle-muffin-turnip,false,Chinese
false,en,NEmAB7UUGHY,關鍵時刻,false,waffle-muffin-turnip,true,Chinese
false,en,BEaSDWaVIc0,哇萨比抓马 WasabiDrama,false,waffle-muffin-turnip,false,Chinese
false,en,yNCEqTqRR_w,VS MEDIA Taiwan,false,waffle-muffin-turnip,true,Chinese
false,en,yBvym3W6t44,咪咕官方频道 MiGu Official Channel,true,waffle-muffin-turnip,false,Chinese
false,en,73bodQsA4IY,BBC News 中文,true,waffle-muffin-turnip,false,Chinese
false,en,-21bbxNqa8A,BBC News 中文,false,waffle-muffin-turnip,false,Chinese
false,en,ltlcmSWzALY,Filo News,false,waffle-muffin-turnip,true,Spanish
false,en,m3hsaL4GZ4M,BBC News Mundo,false,waffle-muffin-turnip,true,Spanish
false,en,VFfdt2xHDxU,La Bolsa para principiantes,true,waffle-muffin-turnip,false,Spanish
false,en,TxNwYce6WoM,Al Rojo Vivo,false,waffle-muffin-turnip,true,Spanish
false,en,Y36en98lbNw,BBC News Mundo,false,waffle-muffin-turnip,true,Spanish
false,en,TBuHqj-S9F4,BBC News Mundo,false,waffle-muffin-turnip,true,Spanish
false,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,waffle-muffin-turnip,true,Spanish
false,en,B_Gzc2Z7uQY,BBC News Mundo,false,waffle-muffin-turnip,true,Spanish
false,en,JCMYjez93pk,Platzi,true,waffle-muffin-turnip,true,Spanish
false,en,WKkkyLM0BYs,esRadiovideos,false,waffle-muffin-turnip,true,Spanish
false,en,-xFykT0-Buc,EL PAIS,false,waffle-muffin-turnip,false,Spanish
false,en,9u9238JNoP4,Value School,true,waffle-muffin-turnip,false,Spanish
false,en,sJ49HkgFylc,El Mundo,false,waffle-muffin-turnip,true,Spanish
false,en,-PUT0hZiZEw,El Traductor de Ingeniería,false,waffle-muffin-turnip,true,Spanish
false,en,Re7XOFerw3U,DW Documental,false,waffle-muffin-turnip,false,Spanish
false,en,CzbxKK2Kef0,El Confidencial,false,waffle-muffin-turnip,false,Spanish
false,en,rFWzfc4lgKQ,unProfesor,false,waffle-muffin-turnip,false,Spanish
false,en,s42NMxiY06M,T13,false,waffle-muffin-turnip,true,Spanish
false,en,HB2YU9vlIU4,Alberto Sanagustín,false,waffle-muffin-turnip,true,Spanish
false,en,gkoo5PbwO_E,EL PAIS,false,waffle-muffin-turnip,true,Spanish
false,en,OOJqHPfG7pA,Science Insider,true,waffle-muffin-turnip,true,English
false,en,fTTGALaRZoc,Kurzgesagt – In a Nutshell,true,waffle-muffin-turnip,false,English
false,en,G9oqvJ3iXGI,Channel 4 News,false,waffle-muffin-turnip,false,English
false,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,waffle-muffin-turnip,true,English
false,en,6Af6b_wyiwI,TED,true,waffle-muffin-turnip,false,English
false,en,9FzKK5FJa78,Hari Ghotra,true,waffle-muffin-turnip,false,English
false,en,JDTh52yRSIA,ITV News,false,waffle-muffin-turnip,false,English
false,en,T7TGH2rO9-Y,TRT World,false,waffle-muffin-turnip,true,English
false,en,qNIMP5qeW3A,ABC News (Australia),true,waffle-muffin-turnip,false,English
false,en,E8evf10Iwbg,ProTrainings UK,true,waffle-muffin-turnip,true,English
false,en,xdZtMgpxnPI,Sky News,false,waffle-muffin-turnip,true,English
false,en,2bI5pQGXl2o,The Telegraph,false,waffle-muffin-turnip,false,English
false,en,P_9DXEnEd-Q,Dr. Finch’s Lab,true,waffle-muffin-turnip,false,English
false,en,z2KpsZRpoZ8,The New York Times,false,waffle-muffin-turnip,false,English
false,en,2JsWf-2nN1Y,Guardian News,false,waffle-muffin-turnip,true,English
false,en,zQGOcOUBi6s,Kurzgesagt – In a Nutshell,true,waffle-muffin-turnip,false,English
false,en,BIymfznD7YA,Medmastery,true,waffle-muffin-turnip,false,English
false,en,9wzc6nFKimI,The Sun,false,waffle-muffin-turnip,false,English
false,en,2F3KHb_1bkw,BBC News,false,waffle-muffin-turnip,false,English
false,en,qNkjJHliMZo,BBC News,false,waffle-muffin-turnip,true,English
false,en,Wak8UQebNDs,CBS This Morning,false,waffle-muffin-turnip,false,English
false,en,_R_oAwOx4vM,NBC News,false,waffle-muffin-turnip,false,English
false,en,dkozG3IcXUU,Channel 4 News,false,waffle-muffin-turnip,true,English
false,en,eFb6kuqRqI0,ITV News,false,waffle-muffin-turnip,false,English
false,en,2ct-G2jEy3Q,Good Morning America,false,waffle-muffin-turnip,false,English
false,en,-xPiXe43Y14,ETV Andhra Pradesh,false,waffle-muffin-turnip,false,English
false,en,GPfap6bYq1Y,The Straits Times,false,waffle-muffin-turnip,false,English
false,en,ddlRvqhGdPk,Los Angeles Times,false,waffle-muffin-turnip,false,English
false,en,Ls0ZormAOhU,The Daily Show with Trevor Noah,false,waffle-muffin-turnip,false,English
false,en,2kQkTNChr34,Sky News,false,waffle-muffin-turnip,false,English
false,en,JGTtGCq9grE,TED,false,waffle-muffin-turnip,false,English
false,en,fgBla7RepXU,It’s Okay To Be Smart,false,waffle-muffin-turnip,false,English
false,en,T4VqP6JevFA,South China Morning Post,false,waffle-muffin-turnip,false,English
false,en,TPpoJGYlW54,Vox,false,waffle-muffin-turnip,false,English
false,en,-b6PLMUjKCw,Evening Standard,false,waffle-muffin-turnip,false,English
false,en,2z43pyFpCu8,BBC News,false,waffle-muffin-turnip,false,English
false,en,xm_Pq6w3y8M,The Australian,false,waffle-muffin-turnip,false,English
false,en,lOhAiIYYZNo,Sky News Australia,false,waffle-muffin-turnip,false,English
false,en,6sOUg4Tg6kE,UrduPoint.com,false,waffle-muffin-turnip,true,English
false,en,YH1dDBKbKUg,China Uncensored,false,waffle-muffin-turnip,true,English
false,en,G1LoovRQQS4,BBC News Brasil,false,waffle-muffin-turnip,true,Porutuguese
false,en,zF2pXXJIAGM,Atila Iamarino,false,waffle-muffin-turnip,true,Porutuguese
false,en,QylAltkkiOg,Sala de Guerra,false,waffle-muffin-turnip,false,Porutuguese
false,en,tcrZd5uxajw,BBC News Brasil,false,waffle-muffin-turnip,true,Porutuguese
false,en,AwVLTqBgWzc,Ficha Social,false,waffle-muffin-turnip,false,Porutuguese
false,en,QsaL6IC_i24,Fala Brasil,false,waffle-muffin-turnip,false,Porutuguese
false,en,hiwJ2S0OsHE,BBC News Brasil,false,waffle-muffin-turnip,true,Porutuguese
false,en,5BA-zjmk62o,Hoje em Dia,false,waffle-muffin-turnip,true,Porutuguese
false,en,IxJKQVUgWWA,tvbrasil,false,waffle-muffin-turnip,false,Porutuguese
false,en,aKA3MkbKvI0,Qi News,false,waffle-muffin-turnip,true,Porutuguese
false,en,55WvuKrtgwY,Balanço Geral,false,waffle-muffin-turnip,true,Porutuguese
false,en,riYB5xFRHgg,Jornalismo TV Cultura,false,waffle-muffin-turnip,true,Porutuguese
false,en,6Q35JUceBeU,Record News,false,waffle-muffin-turnip,false,Porutuguese
false,en,YEvPmAu8u14,Pedro Superti,true,waffle-muffin-turnip,true,Porutuguese
false,en,LOCesf8Tzl4,BBC News Brasil,false,waffle-muffin-turnip,true,Porutuguese
false,en,kCbYl5pQlVo,Pânico Jovem Pan,false,waffle-muffin-turnip,true,Porutuguese
false,en,79OGOlJw-VQ,Christine Bueno,true,waffle-muffin-turnip,true,Porutuguese
false,en,ovH_uXh86sA,Clínica IMEB,false,waffle-muffin-turnip,false,Porutuguese
false,en,KmTGylRZN6Q,Justificando,true,waffle-muffin-turnip,true,Porutuguese
false,en,Px4okHZrn00,BBC News Brasil,true,waffle-muffin-turnip,false,Porutuguese
false,en,e8wC_KvbVXo,DGP Mundo,false,waffle-muffin-turnip,true,Porutuguese
false,en,bORGGq8psSg,Pânico Jovem Pan,false,waffle-muffin-turnip,false,Porutuguese
false,en,NM2FJRhDhlg,Drauzio Varella,true,waffle-muffin-turnip,false,Porutuguese
false,en,8SqXHNXX1x4,DW Brasil,false,waffle-muffin-turnip,false,Porutuguese
false,en,_dFE5pffv2E,Marco Antonio Villa,false,waffle-muffin-turnip,false,Porutuguese
false,en,HYM6HrnWctU,BBC News Brasil,false,waffle-muffin-turnip,true,Porutuguese
false,en,XVDvfIUgNHI,Record News,false,waffle-muffin-turnip,false,Porutuguese
false,en,e-JaQOeFxtI,Nerdologia,true,waffle-muffin-turnip,false,Porutuguese
false,en,hTGdkiXtenI,Band Jornalismo,false,waffle-muffin-turnip,false,Porutuguese
false,en,G7rTqS4hwHE,Band Jornalismo,false,waffle-muffin-turnip,true,Porutuguese
false,en,iKB7K3UiPrs,Biologia Total com Prof. Jubilut,true,waffle-muffin-turnip,false,Porutuguese
false,en,5wxa2yr4eU0,Jornal da Record,false,waffle-muffin-turnip,false,Porutuguese
false,en,S1aEPClsmDM,Band Jornalismo,false,waffle-muffin-turnip,true,Porutuguese
false,en,FRlEaWmAeTQ,Pânico Jovem Pan,false,waffle-muffin-turnip,false,Porutuguese
false,en,w5Z52cLs_ZY,Hoje no Mundo Militar,false,waffle-muffin-turnip,true,Porutuguese
false,en,v7xWliG-Hoo,Aqui na Band,false,waffle-muffin-turnip,true,Porutuguese
false,en,ePiRtMx6ulQ,Plano Piloto,false,waffle-muffin-turnip,true,Porutuguese
false,en,x4yFDz9PoAE,BBC News Brasil,false,waffle-muffin-turnip,false,Porutuguese
false,en,3Frfhh3LAz0,Record News,false,waffle-muffin-turnip,false,Porutuguese
false,en,NKUY8ez5yXQ,Domingo Espetacular,false,waffle-muffin-turnip,false,Porutuguese
false,en,fWvq49fLfXk,Sada Elbalad - صدى البلد,false,waffle-muffin-turnip,false,Arabic
false,en,HxI2TxhhS9A,BBC News عربي,false,waffle-muffin-turnip,true,Arabic
false,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,waffle-muffin-turnip,true,Arabic
false,en,zJmHAdsgdDM,CNNArabic,false,waffle-muffin-turnip,false,Arabic
false,en,sZcLYOhxIyY,Altibbi,false,waffle-muffin-turnip,true,Arabic
false,en,-78vd0Sf-BI,صدى البلد,false,waffle-muffin-turnip,true,Arabic
false,en,lrBG_Ma_tTs,salah lutfy,false,waffle-muffin-turnip,true,Arabic
false,en,0EgmBXnKqUE,برنامج هي وبس,false,waffle-muffin-turnip,true,Arabic
false,en,HpGG14LVcdk,سكاي نيوز عربية,false,waffle-muffin-turnip,true,Arabic
false,en,4Dttd8ef9JU,Adjwaa Production,false,waffle-muffin-turnip,true,Arabic
false,en,drGD5s2RS3s,Mona Elshazly,false,waffle-muffin-turnip,true,Arabic
false,en,hZPogxTPUPs,Daqaeq net - دقائق,false,waffle-muffin-turnip,true,Arabic
false,en,n3Y4UiLmD1k,Musicnation,false,waffle-muffin-turnip,true,Arabic
false,en,sEWnGIQTIII,eXtra news,false,waffle-muffin-turnip,true,Arabic
false,en,mKlekkcpPYs,BBC News عربي,false,waffle-muffin-turnip,false,Arabic
false,en,4sPPXkp2oKg,د.عبدالسلام جابر Abd alsalam Gaber,false,waffle-muffin-turnip,true,Arabic
false,en,fcN8gt9QRGw,BBC News عربي,false,waffle-muffin-turnip,false,Arabic
false,en,spspuCYrHn8,AlArabiya العربية,false,waffle-muffin-turnip,true,Arabic
false,en,1TY9Bj52VUY,AlArabiya العربية,false,waffle-muffin-turnip,false,Arabic
false,en,BeNRLOKDc3k,صدى البلد,false,waffle-muffin-turnip,false,Arabic
false,en,JvEA9nJyF88,Mohtawa - محتوى,false,waffle-muffin-turnip,true,Arabic
false,en,_wpgYmReP6s,AlArabiya العربية,false,waffle-muffin-turnip,false,Arabic
false,en,-SdKA87nkHg,MBC MASR 2,false,waffle-muffin-turnip,false,Arabic
false,en,Br9EqpcRkrs,Marian Maher,false,waffle-muffin-turnip,false,Arabic
false,en,44dixK_iz_4,AlHadath الحدث,false,waffle-muffin-turnip,true,Arabic
false,en,GRQnnaCIhDA,AlArabiya العربية,false,waffle-muffin-turnip,false,Arabic
false,en,jws0mXKskHc,BBC News عربي,false,waffle-muffin-turnip,false,Arabic
false,en,vnt_qug3n1A,AlArabiya العربية,false,waffle-muffin-turnip,false,Arabic
false,en,MZXC7F6aFT8,دكتور بيرج بالعربي,false,waffle-muffin-turnip,false,Arabic
false,en,h1A1vymjA90,معلومات هادفة,false,waffle-muffin-turnip,false,Arabic
false,en,4VWh8P0ujB4,Al Majhool قناة المجهول,false,waffle-muffin-turnip,false,Arabic
false,en,4FDfQ_n1pqQ,Al Jazeera Arabic قناة الجزيرة,false,waffle-muffin-turnip,true,Arabic
false,en,Ow4k-75PA0U,nahem/ نهم,false,waffle-muffin-turnip,true,Arabic
false,en,2QVLWWGb_9s,AlArabiya العربية,false,waffle-muffin-turnip,false,Arabic
false,en,SWlCpqPkIis,AlArabiya العربية,false,waffle-muffin-turnip,false,Arabic
false,en,V8YDtGOvBi8,BBC News عربي,false,waffle-muffin-turnip,true,Arabic
false,en,pEqMQmgD1JE,AJ+ عربي,false,waffle-muffin-turnip,false,Arabic
false,en,rxMAYlNGTzI,Lina Dz info,false,waffle-muffin-turnip,false,Arabic
false,en,FtJr7i7ENMY,Covenant Health,true,waffle-muffin-turnip,false,Arabic
false,en,-EMGv2Mdec0,قناة الإصلاح,false,waffle-muffin-turnip,false,Arabic
false,it,0u3xH5MN12k,BBC News 中文,false,pear-cucumber-milk,true,Chinese
false,it,EhDzvTvVyko,台灣啟示錄,false,pear-cucumber-milk,true,Chinese
false,it,yNCEqTqRR_w,VS MEDIA Taiwan,false,pear-cucumber-milk,true,Chinese
false,it,eLdbkcCGygU,57爆新聞,false,pear-cucumber-milk,false,Chinese
false,it,-21bbxNqa8A,BBC News 中文,false,pear-cucumber-milk,false,Chinese
false,it,qwd9C_S2j_c,新聞拍案驚奇 大宇,false,pear-cucumber-milk,false,Chinese
false,it,nrSnzL-PV4U,TVBS NEWS,false,pear-cucumber-milk,false,Chinese
false,it,ix5uwV_P4CQ,BBC News 中文,false,pear-cucumber-milk,true,Chinese
false,it,5t49YKhByqc,關鍵時刻,false,pear-cucumber-milk,false,Chinese
false,it,73bodQsA4IY,BBC News 中文,true,pear-cucumber-milk,false,Chinese
false,it,tDpitRBUrB8,中国东方卫视官方频道China DragonTV Official,false,pear-cucumber-milk,true,Chinese
false,it,QH680p8Aor0,BBC News 中文,false,pear-cucumber-milk,true,Chinese
false,it,NEmAB7UUGHY,關鍵時刻,false,pear-cucumber-milk,true,Chinese
false,it,HzA_AWgz4r8,BBC News 中文,false,pear-cucumber-milk,false,Chinese
false,it,UAzmxT4XxdY,民視新聞網 Formosa TV News network,false,pear-cucumber-milk,false,Chinese
false,it,k7k7iQKhYFg,cheap,false,pear-cucumber-milk,true,Chinese
false,it,RHIjoHnrhNI,BBC News 中文,false,pear-cucumber-milk,true,Chinese
false,it,KbEbPv3n23Q,57爆新聞,false,pear-cucumber-milk,true,Chinese
false,it,mWoKAmYpsDM,關鍵時刻,false,pear-cucumber-milk,false,Chinese
false,it,Oc2uuziqPM8,BBC News 中文,true,pear-cucumber-milk,false,Chinese
false,it,zzFwUEV0rFE,中視新聞,false,pear-cucumber-milk,false,Chinese
false,it,h2wGwuDJz5k,新唐人電視臺,false,pear-cucumber-milk,false,Chinese
false,it,uTCxWn2MTwE,李四端的雲端世界,false,pear-cucumber-milk,false,Chinese
false,it,HR5yYFY4AEk,BBC News 中文,false,pear-cucumber-milk,true,Chinese
false,it,s3-d8blfcjI,新聞拍案驚奇 大宇,false,pear-cucumber-milk,true,Chinese
false,it,9lKe9irDIDw,啾啾鞋,true,pear-cucumber-milk,false,Chinese
false,it,q-tR_7_HNHg,北京卫视电视综艺频道,false,pear-cucumber-milk,true,Chinese
false,it,IppF3xgTSFc,關鍵時刻,false,pear-cucumber-milk,false,Chinese
false,it,IZV17irkbmw,驚爆新聞線,false,pear-cucumber-milk,false,Chinese
false,it,HmV6Wv3W02o,BBC News 中文,false,pear-cucumber-milk,true,Chinese
