uxLang,recommendedVideoId,hoursOffset,pseudonym,top20,isAPItoo,step
en,iAM_c18nqjs,18,turnip-celery-prune,false,false,Chinese
en,9-qtOvt0utE,18,turnip-celery-prune,false,false,Chinese
en,_m_KCEBQv3s,18,turnip-celery-prune,false,true,Chinese
en,HjI8BX86r04,18,turnip-celery-prune,false,false,Chinese
en,5llRu4ryoCU,18,turnip-celery-prune,false,false,Chinese
en,Brb4ea_Gt8s,18,turnip-celery-prune,false,false,Chinese
en,x_u152u8bRQ,18,turnip-celery-prune,false,true,Chinese
en,e53JkDNTueo,18,turnip-celery-prune,false,false,Chinese
en,qlcuk_cMYqc,18,turnip-celery-prune,false,false,Chinese
en,PsSNRBz_qvU,18,turnip-celery-prune,false,false,Chinese
en,sJ49HkgFylc,18,turnip-celery-prune,true,true,Spanish
en,gkoo5PbwO_E,18,turnip-celery-prune,true,true,Spanish
en,ltlcmSWzALY,18,turnip-celery-prune,true,true,Spanish
en,zF2pXXJIAGM,18,turnip-celery-prune,true,true,Spanish
en,m3hsaL4GZ4M,18,turnip-celery-prune,true,true,Spanish
en,0SNw_uyurCo,18,turnip-celery-prune,true,false,Spanish
en,1qtqlPIXPyI,18,turnip-celery-prune,true,false,Spanish
en,TxNwYce6WoM,18,turnip-celery-prune,true,true,Spanish
en,EueTw6utIVM,18,turnip-celery-prune,true,false,Spanish
en,-PUT0hZiZEw,18,turnip-celery-prune,true,true,Spanish
en,WEMpIQ30srI,18,turnip-celery-prune,true,false,Spanish
en,Y36en98lbNw,18,turnip-celery-prune,true,true,Spanish
en,agvHuHugb0k,18,turnip-celery-prune,true,false,Spanish
en,NJLXdsO1GBI,18,turnip-celery-prune,true,false,Spanish
en,6Af6b_wyiwI,18,turnip-celery-prune,true,false,Spanish
en,riYB5xFRHgg,18,turnip-celery-prune,true,true,Spanish
en,Wu9MhPLfA7A,18,turnip-celery-prune,true,false,Spanish
en,bbhiYH3sRk4,18,turnip-celery-prune,true,false,Spanish
en,Ssv-IDzvzUo,18,turnip-celery-prune,true,true,Spanish
en,G1LoovRQQS4,18,turnip-celery-prune,true,true,Spanish
en,NSes7TI_Pkk,18,turnip-celery-prune,false,true,Spanish
en,NvW9gRwtQgI,18,turnip-celery-prune,false,false,Spanish
en,TBuHqj-S9F4,18,turnip-celery-prune,false,true,Spanish
en,fAoCu0nn0Cg,18,turnip-celery-prune,false,false,Spanish
en,WKkkyLM0BYs,18,turnip-celery-prune,false,true,Spanish
en,RuvVKaQB_4A,18,turnip-celery-prune,false,false,Spanish
en,j7jFYy1gJiA,18,turnip-celery-prune,false,false,Spanish
en,53w0-PcTkkw,18,turnip-celery-prune,false,true,Spanish
en,5HvlknsL4is,18,turnip-celery-prune,false,false,Spanish
en,CzbxKK2Kef0,18,turnip-celery-prune,false,false,Spanish
en,yQXPGgh0WMk,18,turnip-celery-prune,false,true,Spanish
en,Re7XOFerw3U,18,turnip-celery-prune,false,false,Spanish
en,GU67Z63wOJ4,18,turnip-celery-prune,false,true,Spanish
en,s42NMxiY06M,18,turnip-celery-prune,false,true,Spanish
en,V6sKl6WtwYI,18,turnip-celery-prune,false,false,Spanish
en,Q3Upv4HfaEo,18,turnip-celery-prune,false,false,Spanish
en,34Sy2L6cxj0,18,turnip-celery-prune,false,false,Spanish
en,tCMLOV_0P4k,18,turnip-celery-prune,false,true,Spanish
en,xVdOqL4tZgE,18,turnip-celery-prune,false,false,Spanish
en,8wRJUVkSqZg,18,turnip-celery-prune,false,true,Spanish
en,M2wLiUhkmTk,18,turnip-celery-prune,true,false,English
en,OOJqHPfG7pA,18,turnip-celery-prune,true,true,English
en,fAoCu0nn0Cg,18,turnip-celery-prune,true,false,English
en,qNIMP5qeW3A,18,turnip-celery-prune,true,false,English
en,lm2UFynetJw,18,turnip-celery-prune,true,false,English
en,agvHuHugb0k,18,turnip-celery-prune,true,false,English
en,BtN-goy9VOY,18,turnip-celery-prune,true,true,English
en,S0U5kzYWbSE,18,turnip-celery-prune,true,false,English
en,izwomieBwG0,18,turnip-celery-prune,true,false,English
en,bbhiYH3sRk4,18,turnip-celery-prune,true,false,English
en,G9oqvJ3iXGI,18,turnip-celery-prune,true,false,English
en,2JsWf-2nN1Y,18,turnip-celery-prune,true,true,English
en,1LfQlYESTHg,18,turnip-celery-prune,true,false,English
en,TPpoJGYlW54,18,turnip-celery-prune,true,false,English
en,vdx4Jo0GCRU,18,turnip-celery-prune,true,false,English
en,fgBla7RepXU,18,turnip-celery-prune,true,false,English
en,T7TGH2rO9-Y,18,turnip-celery-prune,true,true,English
en,G1LoovRQQS4,18,turnip-celery-prune,true,true,English
en,2bI5pQGXl2o,18,turnip-celery-prune,true,false,English
en,fd1QBGrXyyY,18,turnip-celery-prune,true,false,English
en,LVBc7-Te_yA,18,turnip-celery-prune,false,false,English
en,OTYfke545vI,18,turnip-celery-prune,false,false,English
en,C4iZLfiK3rk,18,turnip-celery-prune,false,false,English
en,9wzc6nFKimI,18,turnip-celery-prune,false,false,English
en,zF2pXXJIAGM,18,turnip-celery-prune,false,true,English
en,LwqhvRcBrK4,18,turnip-celery-prune,false,false,English
en,Y7nZ4mw4mXw,18,turnip-celery-prune,false,false,English
en,Wak8UQebNDs,18,turnip-celery-prune,false,false,English
en,yTCOSqHxV7M,18,turnip-celery-prune,false,false,English
en,z2KpsZRpoZ8,18,turnip-celery-prune,false,false,English
en,xaNKTlcqLdI,18,turnip-celery-prune,false,false,English
en,RxVRuzWnIuE,18,turnip-celery-prune,false,false,English
en,-42A0q4QKjg,18,turnip-celery-prune,false,false,English
en,GIcCypc3bmU,18,turnip-celery-prune,false,false,English
en,qju0CozuKJQ,18,turnip-celery-prune,false,false,English
en,IkvMQi82fSg,18,turnip-celery-prune,false,false,English
en,2rLoPBPa2Z0,18,turnip-celery-prune,false,false,English
en,2F3KHb_1bkw,18,turnip-celery-prune,false,false,English
en,F_JfmcHIziA,18,turnip-celery-prune,false,false,English
en,q5dNe2NRbqc,18,turnip-celery-prune,false,false,English
en,bO7ehsQzueY,18,turnip-celery-prune,false,false,English
en,SoC-EMmh8Yk,18,turnip-celery-prune,false,false,English
en,0XPQlUXosaA,18,turnip-celery-prune,false,true,English
en,28ZN0wsfBpk,18,turnip-celery-prune,false,false,English
en,2z43pyFpCu8,18,turnip-celery-prune,false,false,English
en,dkozG3IcXUU,18,turnip-celery-prune,false,true,English
en,KdSRMrYdxVY,18,turnip-celery-prune,false,false,English
en,ZIAHa2aGf34,18,turnip-celery-prune,false,false,English
en,zBHV4YbWhhc,18,turnip-celery-prune,false,false,English
en,YH1dDBKbKUg,18,turnip-celery-prune,false,true,English
en,LWP1_Q065PQ,18,turnip-celery-prune,false,false,English
en,-qUJWFuKOG4,18,turnip-celery-prune,false,false,English
en,dSQztKXR6k0,18,turnip-celery-prune,false,false,English
en,MZrU-U3RCew,18,turnip-celery-prune,false,false,English
en,lXSEcOWNSjM,18,turnip-celery-prune,false,false,English
en,QUTZ8s8jitg,18,turnip-celery-prune,false,false,English
en,ZBXSC30pmQY,18,turnip-celery-prune,false,true,English
en,AJRMEmvMB24,18,turnip-celery-prune,false,false,English
en,1qtqlPIXPyI,18,turnip-celery-prune,false,false,English
en,pNr8pc62kQk,18,turnip-celery-prune,false,false,English
en,2sA_gQFZiPQ,18,turnip-celery-prune,false,false,English
en,GUWKL3Fu9WA,18,turnip-celery-prune,false,true,English
en,r5v3wHOlPcY,18,turnip-celery-prune,false,false,English
en,uIWl_hZxZIc,18,turnip-celery-prune,false,false,English
en,igfsf096n3M,18,turnip-celery-prune,false,false,English
en,4IuWRObuh-E,18,turnip-celery-prune,false,false,English
en,HUTv-5d9N-0,18,turnip-celery-prune,false,false,English
en,8qdNT1fDqRE,18,turnip-celery-prune,false,false,English
en,-xPiXe43Y14,18,turnip-celery-prune,false,false,English
en,YhUn1IY97-4,18,turnip-celery-prune,false,false,English
en,vwZJGK5HoAg,18,turnip-celery-prune,false,false,English
en,7FEoQOurpGo,18,turnip-celery-prune,false,false,English
en,UcM8qS0VtJk,18,turnip-celery-prune,false,false,English
en,pmaTD4Fraxg,18,turnip-celery-prune,false,false,English
en,Ab7keva0OC8,18,turnip-celery-prune,false,false,English
en,PQikLdGtn-0,18,turnip-celery-prune,false,false,English
en,oWW3ElCbBc0,18,turnip-celery-prune,false,false,English
en,AjBlq529Mx8,18,turnip-celery-prune,false,false,English
en,zGBohb_2xx0,18,turnip-celery-prune,false,false,English
en,vYu0kZrQa0Q,18,turnip-celery-prune,false,false,English
en,G1LoovRQQS4,18,turnip-celery-prune,true,true,Porutuguese
en,KmTGylRZN6Q,18,turnip-celery-prune,true,true,Porutuguese
en,zF2pXXJIAGM,18,turnip-celery-prune,true,true,Porutuguese
en,IxJKQVUgWWA,18,turnip-celery-prune,true,false,Porutuguese
en,5BA-zjmk62o,18,turnip-celery-prune,true,true,Porutuguese
en,Yve6ffBoRG0,18,turnip-celery-prune,true,false,Porutuguese
en,v_HEP84VvWY,18,turnip-celery-prune,true,false,Porutuguese
en,0SNw_uyurCo,18,turnip-celery-prune,true,false,Porutuguese
en,YJaQsA-ytBY,18,turnip-celery-prune,true,false,Porutuguese
en,55WvuKrtgwY,18,turnip-celery-prune,true,true,Porutuguese
en,HOnBqQhhZSw,18,turnip-celery-prune,true,false,Porutuguese
en,HXmt0j1gtDU,18,turnip-celery-prune,true,false,Porutuguese
en,nr3LGSTbtUc,18,turnip-celery-prune,true,true,Porutuguese
en,X9zHnh-Aje0,18,turnip-celery-prune,true,false,Porutuguese
en,QylAltkkiOg,18,turnip-celery-prune,true,false,Porutuguese
en,tcrZd5uxajw,18,turnip-celery-prune,true,true,Porutuguese
en,kCbYl5pQlVo,18,turnip-celery-prune,true,true,Porutuguese
en,V8ymneate74,18,turnip-celery-prune,true,false,Porutuguese
en,chnrAWSvZfs,18,turnip-celery-prune,true,false,Porutuguese
en,EbOWSibE-Hc,18,turnip-celery-prune,true,false,Porutuguese
en,0qVTIUAV9O4,18,turnip-celery-prune,false,false,Porutuguese
en,5HvlknsL4is,18,turnip-celery-prune,false,false,Porutuguese
en,1W6nbQsmtQI,18,turnip-celery-prune,false,false,Porutuguese
en,QHIhNfjCGC4,18,turnip-celery-prune,false,false,Porutuguese
en,bbhiYH3sRk4,18,turnip-celery-prune,false,false,Porutuguese
en,RxVRuzWnIuE,18,turnip-celery-prune,false,false,Porutuguese
en,hTGdkiXtenI,18,turnip-celery-prune,false,false,Porutuguese
en,e8wC_KvbVXo,18,turnip-celery-prune,false,true,Porutuguese
en,8U_Pahux8LQ,18,turnip-celery-prune,false,false,Porutuguese
en,vp3A_8vywC0,18,turnip-celery-prune,false,false,Porutuguese
en,ePiRtMx6ulQ,18,turnip-celery-prune,false,true,Porutuguese
en,iaZl4iJKMss,18,turnip-celery-prune,false,false,Porutuguese
en,ZHXxxsl1H6A,18,turnip-celery-prune,false,false,Porutuguese
en,UCUCw6jU63E,18,turnip-celery-prune,false,false,Porutuguese
en,x4yFDz9PoAE,18,turnip-celery-prune,false,false,Porutuguese
en,fAoCu0nn0Cg,18,turnip-celery-prune,false,false,Porutuguese
en,bORGGq8psSg,18,turnip-celery-prune,false,false,Porutuguese
en,w5Z52cLs_ZY,18,turnip-celery-prune,false,true,Porutuguese
en,S1aEPClsmDM,18,turnip-celery-prune,false,true,Porutuguese
en,PPgcSYf8qQU,18,turnip-celery-prune,false,true,Porutuguese
en,VXvGs6kOmjA,18,turnip-celery-prune,false,true,Porutuguese
en,zHAbmcGXT7o,18,turnip-celery-prune,false,false,Porutuguese
en,VfT1IaMZX4A,18,turnip-celery-prune,false,true,Porutuguese
en,UCbYfA4t0gs,18,turnip-celery-prune,false,true,Porutuguese
en,dpSc-ETSDyc,18,turnip-celery-prune,false,true,Porutuguese
en,7tl9mwMfF3s,18,turnip-celery-prune,false,true,Porutuguese
en,8UH2xYVL4YU,18,turnip-celery-prune,false,false,Porutuguese
en,qbMB2Si08S4,18,turnip-celery-prune,false,false,Porutuguese
en,riYB5xFRHgg,18,turnip-celery-prune,false,true,Porutuguese
en,S9AnH6hgHpA,18,turnip-celery-prune,false,false,Porutuguese
en,JlgGltX34C8,18,turnip-celery-prune,false,false,Porutuguese
en,oXYbvA8X3as,18,turnip-celery-prune,false,false,Porutuguese
en,tzd7wIHfUrk,18,turnip-celery-prune,false,false,Porutuguese
en,p_ZhETfTnoU,18,turnip-celery-prune,false,false,Porutuguese
en,w_1fwPHI2jc,18,turnip-celery-prune,false,false,Porutuguese
en,NKUY8ez5yXQ,18,turnip-celery-prune,false,false,Porutuguese
en,SWaT8XpboxU,18,turnip-celery-prune,false,false,Porutuguese
en,EyY3M0SRHCE,18,turnip-celery-prune,false,false,Porutuguese
en,fngG7zLiUgs,18,turnip-celery-prune,false,false,Porutuguese
en,5EbqeOzwgCk,18,turnip-celery-prune,false,false,Porutuguese
en,4_0jTq_q6-I,18,turnip-celery-prune,false,false,Porutuguese
en,auMk8dpcbxY,18,turnip-celery-prune,false,false,Porutuguese
en,ww7-6_FrL-4,18,turnip-celery-prune,false,false,Porutuguese
en,yhapWmzGXUs,18,turnip-celery-prune,false,false,Porutuguese
en,7jHgS4yxS0A,18,turnip-celery-prune,false,false,Porutuguese
en,Y10vCOXxtds&t=336s,18,turnip-celery-prune,false,false,Porutuguese
en,v7xWliG-Hoo,18,turnip-celery-prune,false,true,Porutuguese
en,gINhBcOEowc,18,turnip-celery-prune,false,false,Porutuguese
en,s6HzRK5lBPU,18,turnip-celery-prune,false,false,Porutuguese
en,ihE0L2eEuTo,18,turnip-celery-prune,false,false,Porutuguese
en,OxhFThUFmkw,18,turnip-celery-prune,false,false,Porutuguese
en,G7rTqS4hwHE,18,turnip-celery-prune,false,true,Porutuguese
en,8_zXzu4ILGk,18,turnip-celery-prune,false,false,Porutuguese
en,chEaAIABYE8,18,turnip-celery-prune,false,false,Porutuguese
en,4E5wSHXwi_Q,18,turnip-celery-prune,false,false,Porutuguese
en,8zpwN4fPoFs,18,turnip-celery-prune,false,true,Porutuguese
en,WR4Bn9wOomA,18,turnip-celery-prune,false,false,Porutuguese
en,svy1HcqacvM,18,turnip-celery-prune,false,false,Porutuguese
en,KTGyhP-aRjk,18,turnip-celery-prune,false,false,Porutuguese
en,OT50R2W0XHo,18,turnip-celery-prune,false,false,Porutuguese
en,zJmHAdsgdDM,18,turnip-celery-prune,true,false,Arabic
en,HxI2TxhhS9A,18,turnip-celery-prune,true,true,Arabic
en,sZcLYOhxIyY,18,turnip-celery-prune,true,true,Arabic
en,C-7fzHy3aG0,18,turnip-celery-prune,true,false,Arabic
en,pQ487Cfj0DU,18,turnip-celery-prune,true,false,Arabic
en,HpGG14LVcdk,18,turnip-celery-prune,true,true,Arabic
en,BtN-goy9VOY,18,turnip-celery-prune,true,true,Arabic
en,-78vd0Sf-BI,18,turnip-celery-prune,true,true,Arabic
en,D_hEDCpfaKQ,18,turnip-celery-prune,true,false,Arabic
en,pEqMQmgD1JE,18,turnip-celery-prune,true,false,Arabic
en,sEWnGIQTIII,18,turnip-celery-prune,true,true,Arabic
en,fgn1DAwYC7o,18,turnip-celery-prune,true,false,Arabic
en,n3Y4UiLmD1k,18,turnip-celery-prune,true,true,Arabic
en,6Af6b_wyiwI,18,turnip-celery-prune,true,false,Arabic
en,Wak8UQebNDs,18,turnip-celery-prune,true,false,Arabic
en,79OGOlJw-VQ,18,turnip-celery-prune,true,true,Arabic
en,uvROISVUdKE,18,turnip-celery-prune,true,false,Arabic
en,XJNlK8n_rTU,18,turnip-celery-prune,true,false,Arabic
en,her4nBU9uPg,18,turnip-celery-prune,true,false,Arabic
en,Aia2QivsoeY,18,turnip-celery-prune,true,false,Arabic
en,j1J0JO2Vh0o,18,turnip-celery-prune,false,false,Arabic
en,4sPPXkp2oKg,18,turnip-celery-prune,false,true,Arabic
en,-SdKA87nkHg,18,turnip-celery-prune,false,false,Arabic
en,Mw0VFyLzjvk,18,turnip-celery-prune,false,false,Arabic
en,z0-_T9PD3DA,18,turnip-celery-prune,false,true,Arabic
en,IglyZ0RjcPU,18,turnip-celery-prune,false,false,Arabic
en,J_kRvuZ_fcc,18,turnip-celery-prune,false,true,Arabic
en,4VWh8P0ujB4,18,turnip-celery-prune,false,false,Arabic
en,Zb-X-mXBxPc,18,turnip-celery-prune,false,false,Arabic
en,SlB-uDTmEFo,18,turnip-celery-prune,false,false,Arabic
en,spspuCYrHn8,18,turnip-celery-prune,false,true,Arabic
en,B9Q_LJMzK6s,18,turnip-celery-prune,false,false,Arabic
en,aNoQcwaKExk,18,turnip-celery-prune,false,false,Arabic
en,Br9EqpcRkrs,18,turnip-celery-prune,false,false,Arabic
en,JvEA9nJyF88,18,turnip-celery-prune,false,true,Arabic
en,h1A1vymjA90,18,turnip-celery-prune,false,false,Arabic
en,bbhiYH3sRk4,18,turnip-celery-prune,false,false,Arabic
en,1qtqlPIXPyI,18,turnip-celery-prune,false,false,Arabic
en,EueTw6utIVM,18,turnip-celery-prune,false,false,Arabic
en,yf1NE-cp7KE,18,turnip-celery-prune,false,false,Arabic
en,mKlekkcpPYs,18,turnip-celery-prune,false,false,Arabic
en,lrBG_Ma_tTs,18,turnip-celery-prune,false,true,Arabic
en,GJM8XShtyKs,18,turnip-celery-prune,false,false,Arabic
en,8Z4jg38s4TI,18,turnip-celery-prune,false,false,Arabic
en,E4lxA99HRN4,18,turnip-celery-prune,false,false,Arabic
en,jws0mXKskHc,18,turnip-celery-prune,false,false,Arabic
en,zcru_oazF5I,18,turnip-celery-prune,false,true,Arabic
en,_wpgYmReP6s,18,turnip-celery-prune,false,false,Arabic
en,f6RC-U3RUyU,18,turnip-celery-prune,false,false,Arabic
en,drGD5s2RS3s,18,turnip-celery-prune,false,true,Arabic
en,I0h3onMey-4,18,turnip-celery-prune,false,false,Arabic
en,7FiCZKeBtEo,18,turnip-celery-prune,false,true,Arabic
en,nEYM-r_aiJ4,18,turnip-celery-prune,false,false,Arabic
en,OLdvIXvzbeQ,18,turnip-celery-prune,false,false,Arabic
en,UCtwBt12IOo,18,turnip-celery-prune,false,false,Arabic
en,WugYUD6fff0,18,turnip-celery-prune,false,false,Arabic
en,tvLE-RIpAIE,18,turnip-celery-prune,false,true,Arabic
en,666Q7Ty5jA8,18,turnip-celery-prune,false,false,Arabic
en,t6rl4_CLXgg,18,turnip-celery-prune,false,false,Arabic
en,XG9-7rBWNgE,18,turnip-celery-prune,false,false,Arabic
en,Uojt65Nnt3E,18,turnip-celery-prune,false,false,Arabic
en,JvEA9nJyF88,18,turnip-celery-prune,false,true,Arabic
en,fY-rIz2dLnk,18,turnip-celery-prune,false,false,Arabic
en,Ow4k-75PA0U,18,turnip-celery-prune,false,true,Arabic
en,xQfVBPQY3ZI,18,turnip-celery-prune,false,false,Arabic
en,dkLApaB5tBA,18,turnip-celery-prune,false,false,Arabic
en,ILa1YvBnKek,18,turnip-celery-prune,false,false,Arabic
en,MxFWNTrizpI,18,turnip-celery-prune,false,false,Arabic
en,IKHzWTecfnU,18,turnip-celery-prune,false,false,Arabic
en,f_0ozubjkYA,18,turnip-celery-prune,false,true,Arabic
en,-EMGv2Mdec0,18,turnip-celery-prune,false,false,Arabic
en,GVf3Fd-g9O0,18,turnip-celery-prune,false,false,Arabic
en,WjzxbzVHIwA,18,turnip-celery-prune,false,false,Arabic
en,LUzAzRxBPQA,18,turnip-celery-prune,false,true,Arabic
en,C0OyXM4X8co,18,turnip-celery-prune,false,false,Arabic
en,PzHpBwCI4PU,18,turnip-celery-prune,false,false,Arabic
en,CKxzOIgIAV0,18,turnip-celery-prune,false,false,Arabic
en,OfkriiUJR1A,18,turnip-celery-prune,false,false,Arabic
en,dbs7QM_imNo,18,turnip-celery-prune,false,false,Arabic
en,au5oT4-KP4g,18,turnip-celery-prune,false,false,Arabic
it,yNCEqTqRR_w,17,succotash-souffle-pie,true,true,Chinese
it,ZDFe-loITh0,17,succotash-souffle-pie,true,true,Chinese
it,0u3xH5MN12k,17,succotash-souffle-pie,true,true,Chinese
it,EhDzvTvVyko,17,succotash-souffle-pie,true,true,Chinese
it,NifHmW-1sf4,17,succotash-souffle-pie,true,false,Chinese
it,SAlxGiPHE2E,17,succotash-souffle-pie,true,false,Chinese
it,YznOe67DXlc,17,succotash-souffle-pie,true,false,Chinese
it,QSnN8CO9cFc,17,succotash-souffle-pie,true,false,Chinese
it,ix5uwV_P4CQ,17,succotash-souffle-pie,true,true,Chinese
it,I6bVnEe7DO8,17,succotash-souffle-pie,true,false,Chinese
it,YfsdJGj3-jM,17,succotash-souffle-pie,true,false,Chinese
it,FcWguC56JkM,17,succotash-souffle-pie,true,false,Chinese
it,V59i1VFDAws,17,succotash-souffle-pie,true,false,Chinese
it,OeeGU5EJUF8,17,succotash-souffle-pie,true,true,Chinese
it,QH680p8Aor0,17,succotash-souffle-pie,true,true,Chinese
it,6DhqPPzi6Gg,17,succotash-souffle-pie,true,false,Chinese
it,k7k7iQKhYFg,17,succotash-souffle-pie,true,true,Chinese
it,HVvCXGsaCDY,17,succotash-souffle-pie,true,false,Chinese
it,SBBAKw9kdyk,17,succotash-souffle-pie,true,false,Chinese
it,ITHBwdbotKo,17,succotash-souffle-pie,true,false,Chinese
it,-21bbxNqa8A,17,succotash-souffle-pie,false,false,Chinese
it,ISKCVAajPbw,17,succotash-souffle-pie,false,false,Chinese
it,pdgEO9ps2Gg,17,succotash-souffle-pie,false,false,Chinese
it,SazaEwYl5iE,17,succotash-souffle-pie,false,false,Chinese
it,73bodQsA4IY,17,succotash-souffle-pie,false,false,Chinese
it,C8YsN6c-Kjk,17,succotash-souffle-pie,false,false,Chinese
it,TxNwYce6WoM,17,succotash-souffle-pie,true,true,Spanish
it,5cHDmZP3UvI,17,succotash-souffle-pie,true,false,Spanish
it,n3O5bT1yt8A,17,succotash-souffle-pie,true,false,Spanish
it,ueEaPn79bXU,17,succotash-souffle-pie,true,false,Spanish
it,DPK7SZN6PuY,17,succotash-souffle-pie,true,true,Spanish
it,QSnN8CO9cFc,17,succotash-souffle-pie,true,false,Spanish
it,US2eN3xbu_I,17,succotash-souffle-pie,true,false,Spanish
it,28T3Jo2cptM,17,succotash-souffle-pie,true,false,Spanish
it,iaLrlfAZrOA,17,succotash-souffle-pie,true,false,Spanish
it,KyHQlowJVbc,17,succotash-souffle-pie,true,false,Spanish
it,B_Gzc2Z7uQY,17,succotash-souffle-pie,true,true,Spanish
it,DS9EE7gqVUw,17,succotash-souffle-pie,true,false,Spanish
it,Cq90lUQUCUo,17,succotash-souffle-pie,true,false,Spanish
it,hwEJ-8zeshY,17,succotash-souffle-pie,true,false,Spanish
it,5HIoCTuGGxE,17,succotash-souffle-pie,true,false,Spanish
it,WKkkyLM0BYs,17,succotash-souffle-pie,true,true,Spanish
it,SVQpEiOWIhE,17,succotash-souffle-pie,true,true,Spanish
it,TBuHqj-S9F4,17,succotash-souffle-pie,true,true,Spanish
it,V6sKl6WtwYI,17,succotash-souffle-pie,true,false,Spanish
it,s42NMxiY06M,17,succotash-souffle-pie,true,true,Spanish
it,2JsWf-2nN1Y,17,succotash-souffle-pie,true,true,English
it,2bI5pQGXl2o,17,succotash-souffle-pie,true,false,English
it,58S4RoBZLEI,17,succotash-souffle-pie,true,false,English
it,OOJqHPfG7pA,17,succotash-souffle-pie,true,true,English
it,D9FkNPRwt_M,17,succotash-souffle-pie,true,false,English
it,3-pHQPWt0Sw,17,succotash-souffle-pie,true,false,English
it,tbAYN9zKIJQ,17,succotash-souffle-pie,true,true,English
it,21MIvkk7Imc,17,succotash-souffle-pie,true,false,English
it,5WigPzee1Zc,17,succotash-souffle-pie,true,false,English
it,WOFHR4cvov4,17,succotash-souffle-pie,true,false,English
it,qNIMP5qeW3A,17,succotash-souffle-pie,true,false,English
it,9KhtGyzYWHQ,17,succotash-souffle-pie,true,false,English
it,MbpYBSpCjjU,17,succotash-souffle-pie,true,false,English
it,m9Dmf7wcOnE,17,succotash-souffle-pie,true,false,English
it,2p80n8LWDpM,17,succotash-souffle-pie,true,false,English
it,JgNw63zfpU0,17,succotash-souffle-pie,true,false,English
it,CxQPCfeywXQ,17,succotash-souffle-pie,true,true,English
it,Ao0dqJvH4a0,17,succotash-souffle-pie,true,false,English
it,T7TGH2rO9-Y,17,succotash-souffle-pie,true,true,English
it,G9oqvJ3iXGI,17,succotash-souffle-pie,true,false,English
it,5IutvGE66Ag,17,succotash-souffle-pie,false,false,English
it,Wak8UQebNDs,17,succotash-souffle-pie,false,false,English
it,7XXkF7G4z58,17,succotash-souffle-pie,false,false,English
it,v9IRtFHHUSM,17,succotash-souffle-pie,false,false,English
it,2kQkTNChr34,17,succotash-souffle-pie,false,false,English
it,xqK4NfOOF9A,17,succotash-souffle-pie,false,true,English
it,bO7ehsQzueY,17,succotash-souffle-pie,false,false,English
it,z2KpsZRpoZ8,17,succotash-souffle-pie,false,false,English
it,F8aueQXQ2H4,17,succotash-souffle-pie,false,false,English
it,2z43pyFpCu8,17,succotash-souffle-pie,false,false,English
it,jAGiyTq5A4w,17,succotash-souffle-pie,false,false,English
it,dkozG3IcXUU,17,succotash-souffle-pie,false,true,English
it,yTCOSqHxV7M,17,succotash-souffle-pie,false,false,English
it,vu4M_G-urqw,17,succotash-souffle-pie,false,true,English
it,GjiquXnnmR4,17,succotash-souffle-pie,false,false,English
it,YH1dDBKbKUg,17,succotash-souffle-pie,false,true,English
it,LWP1_Q065PQ,17,succotash-souffle-pie,false,false,English
it,q5dNe2NRbqc,17,succotash-souffle-pie,false,false,English
it,6sOUg4Tg6kE,17,succotash-souffle-pie,false,true,English
it,-xPiXe43Y14,17,succotash-souffle-pie,false,false,English
it,55WvuKrtgwY,17,succotash-souffle-pie,true,true,Porutuguese
it,aKA3MkbKvI0,17,succotash-souffle-pie,true,true,Porutuguese
it,2bI5pQGXl2o,17,succotash-souffle-pie,true,false,Porutuguese
it,79OGOlJw-VQ,17,succotash-souffle-pie,true,true,Porutuguese
it,IxJKQVUgWWA,17,succotash-souffle-pie,true,false,Porutuguese
it,5BA-zjmk62o,17,succotash-souffle-pie,true,true,Porutuguese
it,VfT1IaMZX4A,17,succotash-souffle-pie,true,true,Porutuguese
it,UZfqwZunzVY,17,succotash-souffle-pie,true,false,Porutuguese
it,tQ1WV30EQyA,17,succotash-souffle-pie,true,true,Porutuguese
it,fc2QoleT_co,17,succotash-souffle-pie,true,false,Porutuguese
it,6Q35JUceBeU,17,succotash-souffle-pie,true,false,Porutuguese
it,qbi5EqgorBc,17,succotash-souffle-pie,true,false,Porutuguese
it,zfPbM-y2GhY,17,succotash-souffle-pie,true,false,Porutuguese
it,_-ftO6UmpK8,17,succotash-souffle-pie,true,false,Porutuguese
it,QylAltkkiOg,17,succotash-souffle-pie,true,false,Porutuguese
it,V59i1VFDAws,17,succotash-souffle-pie,true,false,Porutuguese
it,HYM6HrnWctU,17,succotash-souffle-pie,true,true,Porutuguese
it,Vdl1CFTIdmQ,17,succotash-souffle-pie,true,false,Porutuguese
it,hiwJ2S0OsHE,17,succotash-souffle-pie,true,true,Porutuguese
it,G7rTqS4hwHE,17,succotash-souffle-pie,true,true,Porutuguese
it,S1aEPClsmDM,17,succotash-souffle-pie,false,true,Porutuguese
it,sZcLYOhxIyY,17,succotash-souffle-pie,true,true,Arabic
it,HxI2TxhhS9A,17,succotash-souffle-pie,true,true,Arabic
it,2bI5pQGXl2o,17,succotash-souffle-pie,true,false,Arabic
it,f2ROG85XBrA,17,succotash-souffle-pie,true,false,Arabic
it,atWXNRhqeWc,17,succotash-souffle-pie,true,true,Arabic
it,sEWnGIQTIII,17,succotash-souffle-pie,true,true,Arabic
it,zJmHAdsgdDM,17,succotash-souffle-pie,true,false,Arabic
